time_s,total_queue,vip_queue,phase
13.767,2,0,NS
13.784,2,0,NS
13.802,2,0,NS
13.819,2,0,NS
13.836,2,0,NS
13.853,2,0,NS
13.87,2,0,NS
13.887,2,0,NS
13.904,2,0,NS
13.921,2,0,NS
13.938,2,0,NS
13.955,2,0,NS
13.972,2,0,NS
13.989,2,0,NS
14.006,2,0,NS
14.023,2,0,NS
14.04,2,0,NS
14.057,2,0,NS
14.074,2,0,NS
14.091,2,0,NS
14.108,2,0,NS
14.125,2,0,NS
14.142,2,0,NS
14.159,2,0,NS
14.176,2,0,NS
14.193,2,0,NS
14.21,2,0,NS
14.227,2,0,NS
14.244,2,0,NS
14.261,2,0,NS
14.278,2,0,NS
14.295,2,0,NS
14.312,2,0,NS
14.329,2,0,NS
14.346,2,0,NS
14.363,2,0,NS
14.38,2,0,NS
14.397,2,0,NS
14.414,2,0,NS
14.431,2,0,NS
14.448,2,0,NS
14.465,2,0,NS
14.482,2,0,NS
14.499,2,0,NS
14.516,2,0,NS
14.557,2,0,NS
14.574,2,0,NS
14.591,2,0,NS
14.608,2,0,NS
14.625,2,0,NS
14.642,2,0,NS
14.659,2,0,NS
14.676,2,0,NS
14.693,2,0,NS
14.71,2,0,NS
14.727,2,0,NS
14.744,2,0,NS
14.761,2,0,NS
14.778,2,0,NS
14.795,2,0,NS
14.813,2,0,NS
14.83,2,0,NS
14.847,2,0,NS
14.864,2,0,NS
14.881,2,0,NS
14.898,2,0,NS
14.915,2,0,NS
14.932,2,0,NS
14.949,2,0,NS
14.966,2,0,NS
14.983,2,0,NS
15.0,2,0,NS
15.017,3,0,NS
15.034,3,0,NS
15.051,3,0,NS
15.068,3,0,NS
15.085,3,0,NS
15.102,3,0,NS
15.119,3,0,NS
15.136,3,0,NS
15.153,3,0,NS
15.17,3,0,NS
15.187,3,0,NS
15.204,3,0,NS
15.221,3,0,NS
15.238,3,0,NS
15.255,3,0,NS
15.272,3,0,NS
15.289,3,0,NS
15.306,3,0,NS
15.323,3,0,NS
15.34,3,0,NS
15.357,3,0,NS
15.374,3,0,NS
15.391,3,0,NS
15.408,3,0,NS
15.425,3,0,NS
15.442,3,0,NS
15.459,3,0,NS
15.476,3,0,NS
15.493,3,0,NS
15.51,3,0,NS
15.527,3,0,NS
15.544,3,0,NS
15.561,3,0,NS
15.578,3,0,NS
15.595,3,0,NS
15.612,3,0,NS
15.629,3,0,NS
15.646,3,0,NS
15.663,3,0,NS
15.68,3,0,NS
15.697,3,0,NS
15.714,3,0,NS
15.731,3,0,NS
15.748,3,0,NS
15.765,3,0,NS
15.782,3,0,NS
15.799,3,0,NS
15.816,3,0,NS
15.833,3,0,NS
15.85,3,0,NS
15.867,3,0,NS
15.884,3,0,NS
15.901,3,0,NS
15.918,3,0,NS
15.935,3,0,NS
15.952,3,0,NS
15.969,3,0,NS
15.986,3,0,NS
16.003,3,0,NS
16.02,3,0,NS
16.037,3,0,NS
16.054,3,0,NS
16.071,3,0,NS
16.088,3,0,NS
16.105,3,0,NS
16.122,3,0,NS
16.139,3,0,NS
16.156,3,0,NS
16.173,3,0,NS
16.19,3,0,NS
16.207,3,0,NS
16.224,3,0,NS
16.241,3,0,NS
16.258,3,0,NS
16.275,3,0,NS
16.292,3,0,NS
16.309,3,0,NS
16.326,3,0,NS
16.343,3,0,NS
17.316,4,0,NS
17.332,3,0,NS
17.348,3,0,NS
17.364,3,0,NS
17.381,3,0,NS
17.398,3,0,NS
