time_s,total_queue,vip_queue,phase
8.527,2,0,NS
8.544,2,0,NS
8.561,2,0,NS
8.578,2,0,NS
8.595,2,0,NS
8.612,2,0,NS
8.629,2,0,NS
8.646,2,0,NS
8.663,2,0,NS
8.68,2,0,NS
8.697,2,0,NS
8.714,2,0,NS
8.731,2,0,NS
8.748,2,0,NS
8.765,2,0,NS
8.782,2,0,NS
8.799,2,0,NS
8.816,2,0,NS
8.833,2,0,NS
8.85,2,0,NS
8.867,2,0,NS
8.884,2,0,NS
8.901,2,0,NS
8.918,2,0,NS
8.935,2,0,NS
8.952,2,0,NS
8.969,2,0,NS
8.986,2,0,NS
9.003,2,0,NS
9.02,2,0,NS
9.037,1,0,NS
9.054,1,0,NS
9.071,1,0,NS
9.087,1,0,NS
9.104,1,0,NS
9.121,1,0,NS
9.138,1,0,NS
9.155,1,0,NS
9.172,1,0,NS
9.189,1,0,NS
9.206,1,0,NS
9.223,1,0,NS
9.24,1,0,NS
9.257,1,0,NS
9.274,1,0,NS
9.291,1,0,NS
9.308,1,0,NS
9.325,1,0,NS
9.342,1,0,NS
9.359,1,0,NS
9.377,1,0,NS
9.394,1,0,NS
9.411,1,0,NS
9.428,1,0,NS
9.445,1,0,NS
9.462,1,0,NS
9.479,1,0,NS
9.496,1,0,NS
9.513,1,0,NS
9.53,1,0,NS
9.547,1,0,NS
9.564,1,0,NS
9.581,1,0,NS
9.598,1,0,NS
9.615,1,0,NS
9.632,1,0,NS
9.649,1,0,NS
9.666,1,0,NS
9.683,1,0,NS
9.7,1,0,NS
9.717,1,0,NS
9.734,1,0,NS
9.751,1,0,NS
9.768,1,0,NS
9.785,1,0,NS
9.802,1,0,NS
9.819,1,0,NS
9.836,1,0,NS
9.853,1,0,NS
9.87,1,0,NS
9.887,1,0,NS
9.904,1,0,NS
9.921,1,0,NS
9.938,1,0,NS
9.955,1,0,NS
9.972,1,0,NS
9.989,1,0,NS
10.006,1,0,NS
10.023,1,0,NS
10.04,1,0,NS
10.057,1,0,NS
10.074,1,0,NS
10.091,1,0,NS
10.108,1,0,NS
10.125,1,0,NS
10.142,1,0,NS
10.159,1,0,NS
10.176,1,0,NS
10.193,1,0,NS
10.21,2,0,NS
10.227,2,0,NS
10.244,2,0,NS
10.261,2,0,NS
10.278,2,0,NS
10.296,2,0,NS
10.313,2,0,NS
10.33,2,0,NS
10.347,2,0,NS
10.364,2,0,NS
10.381,2,0,NS
10.398,2,0,NS
10.415,2,0,NS
10.432,2,0,NS
10.449,2,0,NS
10.466,2,0,NS
10.483,2,0,NS
10.5,3,0,NS
10.517,3,0,NS
10.534,3,0,NS
10.551,3,0,NS
10.568,3,0,NS
10.585,3,0,NS
10.602,3,0,NS
10.619,3,0,NS
10.636,3,0,NS
10.653,3,0,NS
10.67,3,0,NS
10.687,3,0,NS
10.704,3,0,NS
10.721,3,0,NS
10.738,3,0,NS
10.755,3,0,NS
10.772,3,0,NS
10.789,3,0,NS
10.806,3,0,NS
10.823,3,0,NS
10.84,3,0,NS
10.857,3,0,NS
10.874,3,0,NS
10.891,3,0,NS
10.908,3,0,NS
10.925,3,0,NS
10.942,3,0,NS
10.959,3,0,NS
10.976,3,0,NS
10.993,3,0,NS
11.01,3,0,NS
11.027,3,0,NS
11.044,3,0,NS
11.061,3,0,NS
11.078,3,0,NS
11.095,3,0,NS
11.112,3,0,NS
11.129,3,0,NS
11.146,3,0,NS
11.163,3,0,NS
11.18,3,0,NS
11.198,3,0,NS
11.216,3,0,NS
11.233,3,0,NS
11.25,3,0,NS
11.267,3,0,NS
11.284,3,0,NS
11.301,3,0,NS
11.318,3,0,NS
11.335,3,0,NS
11.352,3,0,NS
11.369,3,0,NS
11.386,3,0,NS
11.403,3,0,NS
11.42,3,0,NS
11.437,3,0,NS
11.454,3,0,NS
11.471,3,0,NS
11.488,3,0,NS
11.505,3,0,NS
11.522,3,0,NS
11.539,3,0,NS
11.556,3,0,NS
11.573,3,0,NS
11.59,3,0,NS
11.607,3,0,NS
11.624,3,0,NS
11.641,3,0,NS
11.658,3,0,NS
11.675,3,0,NS
11.692,3,0,NS
11.709,3,0,NS
11.726,3,0,NS
11.743,3,0,NS
11.759,3,0,NS
11.776,3,0,NS
11.793,3,0,NS
11.81,3,0,NS
11.826,3,0,NS
11.843,3,0,NS
11.86,3,0,NS
11.877,3,0,NS
11.894,3,0,NS
11.911,3,0,NS
11.928,3,0,NS
11.945,3,0,NS
11.962,3,0,NS
11.979,3,0,NS
11.996,3,0,NS
12.013,3,0,NS
12.03,3,0,NS
12.047,3,0,NS
12.064,3,0,NS
12.081,3,0,NS
12.098,3,0,NS
12.115,3,0,NS
12.132,3,0,NS
12.15,3,0,NS
12.167,3,0,NS
12.184,3,0,NS
12.201,3,0,NS
12.218,3,0,NS
12.235,3,0,NS
12.252,3,0,NS
12.269,3,0,NS
12.286,3,0,NS
12.303,3,0,NS
12.32,3,0,NS
12.337,3,0,NS
12.354,3,0,NS
12.371,3,0,NS
12.388,3,0,NS
12.405,3,0,NS
12.422,3,0,NS
12.439,3,0,NS
12.457,3,0,NS
12.474,3,0,NS
12.491,3,0,NS
12.508,3,0,NS
12.525,3,0,NS
12.542,3,0,NS
12.559,3,0,NS
12.576,3,0,NS
12.593,3,0,NS
12.61,3,0,NS
12.627,3,0,NS
12.644,3,0,NS
12.661,3,0,NS
12.678,3,0,NS
12.695,3,0,NS
12.712,3,0,NS
12.73,4,0,NS
12.747,4,0,NS
12.764,4,0,NS
12.781,4,0,NS
12.798,4,0,NS
12.815,4,0,NS
12.832,4,0,NS
12.849,4,0,NS
12.866,4,0,NS
12.883,4,0,NS
12.9,4,0,NS
12.917,4,0,NS
12.934,4,0,NS
12.951,4,0,NS
12.968,4,0,NS
12.985,4,0,NS
13.002,4,0,NS
13.018,4,0,NS
13.036,4,0,NS
13.053,4,0,NS
13.07,4,0,NS
13.087,4,0,NS
13.104,4,0,NS
13.121,4,0,NS
13.138,4,0,NS
13.154,4,0,NS
13.171,4,0,NS
13.188,4,0,NS
13.205,4,0,NS
13.222,4,0,EW
13.239,2,0,EW
13.256,2,0,EW
13.273,2,0,EW
13.29,2,0,EW
13.307,2,0,EW
13.324,2,0,EW
13.341,2,0,EW
13.358,2,0,EW
13.375,2,0,EW
13.392,2,0,EW
13.409,2,0,EW
13.426,2,0,EW
13.443,2,0,EW
13.46,1,0,EW
13.477,1,0,EW
13.494,1,0,EW
13.511,1,0,EW
13.528,1,0,EW
13.545,1,0,EW
13.562,0,0,EW
