time_s,total_queue,vip_queue,phase
13.75,6,0,NS
13.767,6,0,NS
13.784,6,0,NS
13.801,6,0,NS
13.818,6,0,NS
13.835,6,0,NS
13.852,6,0,NS
13.869,6,0,NS
13.886,6,0,NS
13.903,6,0,NS
13.92,6,0,NS
13.937,6,0,NS
13.954,6,0,NS
13.971,6,0,NS
13.988,6,0,NS
14.005,6,0,NS
14.023,6,0,NS
14.04,6,0,NS
14.057,6,0,NS
14.074,6,0,NS
14.091,6,0,NS
14.108,6,0,NS
14.125,6,0,NS
14.142,6,0,NS
14.159,6,0,NS
14.176,6,0,NS
14.193,6,0,NS
14.21,6,0,NS
14.227,6,0,NS
14.243,6,0,NS
14.26,7,0,NS
14.277,7,0,NS
14.294,7,0,NS
14.311,7,0,NS
14.328,7,0,NS
14.345,7,0,NS
14.363,7,0,NS
14.38,7,0,NS
14.397,7,0,NS
14.414,7,0,NS
14.431,7,0,NS
14.448,7,0,NS
14.465,7,0,NS
14.482,7,0,NS
14.499,7,0,NS
14.516,7,0,NS
14.533,7,0,NS
14.55,7,0,NS
14.567,7,0,NS
14.584,7,0,NS
14.601,7,0,NS
14.618,7,0,NS
14.635,7,0,NS
14.652,7,0,NS
14.669,7,0,NS
14.686,7,0,NS
14.703,7,0,NS
14.72,7,0,NS
14.737,7,0,NS
14.754,7,0,NS
14.771,7,0,NS
14.788,7,0,NS
14.805,7,0,NS
14.822,7,0,NS
14.839,7,0,NS
14.856,7,0,NS
14.873,8,0,NS
14.913,8,0,NS
14.93,8,0,NS
14.947,8,0,NS
14.964,8,0,NS
14.981,8,0,NS
14.998,7,0,NS
15.015,7,0,NS
15.032,7,0,NS
15.049,7,0,NS
15.067,7,0,NS
15.084,7,0,NS
15.101,7,0,NS
15.118,7,0,NS
15.135,7,0,NS
15.152,7,0,NS
15.169,7,0,NS
15.186,7,0,NS
15.203,7,0,NS
15.22,7,0,NS
15.237,7,0,NS
15.254,7,0,NS
15.271,7,0,NS
15.288,7,0,NS
15.305,7,0,NS
15.322,7,0,NS
15.339,7,0,NS
15.356,7,0,NS
15.373,7,0,NS
15.39,7,0,NS
15.407,7,0,NS
15.424,7,0,NS
15.442,7,0,NS
15.459,8,0,NS
15.476,8,0,NS
15.493,8,0,NS
15.51,8,0,NS
15.527,8,0,NS
15.544,8,0,NS
15.561,8,0,NS
15.578,8,0,NS
15.595,8,0,NS
15.612,8,0,NS
15.629,8,0,NS
15.646,8,0,NS
15.663,8,0,NS
15.68,8,0,NS
15.697,8,0,NS
15.714,8,0,NS
15.731,8,0,NS
15.748,8,0,NS
15.765,8,0,NS
15.782,8,0,NS
15.799,8,0,NS
15.816,8,0,NS
15.833,8,0,NS
15.85,8,0,NS
15.867,8,0,NS
15.884,8,0,NS
15.901,8,0,NS
15.918,8,0,NS
15.935,8,0,NS
15.952,8,0,NS
15.969,8,0,NS
15.986,8,0,NS
16.003,8,0,NS
16.02,8,0,NS
16.037,8,0,NS
16.054,9,0,NS
16.071,9,0,NS
16.088,9,0,NS
16.105,9,0,NS
16.122,9,0,NS
16.139,9,0,NS
16.156,9,0,NS
16.173,9,0,NS
16.19,9,0,NS
16.207,9,0,NS
16.224,9,0,NS
16.241,9,0,NS
16.258,9,0,NS
16.275,9,0,NS
16.292,9,0,NS
16.309,9,0,NS
16.326,9,0,NS
16.343,9,0,NS
16.36,9,0,NS
16.377,9,0,NS
16.394,9,0,NS
16.411,9,0,NS
16.428,9,0,NS
16.445,9,0,NS
16.462,9,0,NS
16.479,9,0,NS
16.496,9,0,NS
16.513,9,0,NS
16.53,9,0,NS
16.547,9,0,NS
16.564,9,0,NS
16.58,9,0,NS
16.597,9,0,NS
16.614,9,0,NS
16.631,9,0,NS
16.648,9,0,NS
16.665,9,0,NS
16.682,9,0,NS
16.699,10,0,NS
16.716,10,0,NS
16.733,10,0,NS
16.75,10,0,NS
16.767,10,0,NS
16.784,10,0,NS
16.801,10,0,NS
16.818,10,0,NS
16.835,10,0,NS
16.852,10,0,NS
16.869,10,0,NS
16.886,10,0,NS
16.903,10,0,NS
16.92,10,0,NS
16.937,10,0,NS
16.954,10,0,NS
16.971,10,0,NS
16.988,10,0,NS
17.005,10,0,NS
17.022,10,0,NS
17.039,10,0,NS
17.056,10,0,NS
17.073,10,0,NS
17.09,10,0,NS
17.107,10,0,NS
17.124,10,0,NS
17.141,10,0,NS
17.158,10,0,NS
17.175,10,0,NS
17.192,10,0,NS
17.209,10,0,NS
17.226,10,0,NS
17.243,10,0,NS
17.26,10,0,NS
17.277,10,0,NS
17.294,10,0,NS
17.311,10,0,NS
17.328,11,0,NS
17.345,11,0,NS
17.362,11,0,NS
17.379,11,0,NS
17.396,11,0,NS
17.413,11,0,NS
17.43,11,0,NS
17.447,11,0,NS
17.464,11,0,NS
17.481,11,0,NS
17.498,11,0,NS
17.515,11,0,NS
17.532,11,0,NS
17.549,11,0,NS
17.566,11,0,NS
17.583,11,0,NS
17.6,11,0,NS
17.617,11,0,NS
17.634,11,0,NS
17.651,11,0,NS
17.668,11,0,NS
17.685,11,0,NS
17.702,11,0,NS
17.719,11,0,NS
17.736,11,0,NS
17.753,11,0,NS
17.77,11,0,NS
17.787,11,0,NS
17.804,11,0,NS
17.821,11,0,NS
17.838,11,0,NS
17.855,11,0,NS
17.872,11,0,NS
17.889,12,0,NS
17.906,12,0,NS
17.923,12,0,NS
17.94,12,0,NS
17.957,12,0,NS
17.974,12,0,NS
17.991,12,0,NS
18.009,12,0,NS
18.026,12,0,NS
18.043,12,0,NS
18.06,12,0,NS
18.077,12,0,NS
18.094,12,0,NS
18.111,12,0,NS
18.128,12,0,NS
18.145,12,0,NS
18.162,12,0,NS
18.179,12,0,NS
18.196,12,0,NS
18.213,12,0,NS
18.23,12,0,NS
18.247,12,0,NS
18.264,12,0,NS
18.281,12,0,NS
18.298,12,0,NS
18.315,12,0,NS
18.332,12,0,NS
18.349,12,0,NS
18.367,12,0,NS
18.384,12,0,NS
18.401,12,0,NS
18.418,12,0,NS
18.435,12,0,NS
18.452,12,0,NS
18.469,12,0,NS
18.486,12,0,NS
18.503,12,0,NS
18.52,12,0,NS
18.537,12,0,NS
18.554,12,0,NS
18.571,12,0,NS
18.588,12,0,NS
18.605,12,0,NS
18.622,11,0,NS
18.639,11,0,NS
18.656,11,0,NS
18.673,11,0,NS
18.69,11,0,NS
18.707,11,0,NS
18.724,11,0,NS
18.741,11,0,NS
18.758,12,0,NS
18.775,12,0,NS
18.793,12,0,NS
18.81,12,0,NS
18.828,12,0,NS
18.845,12,0,NS
18.862,12,0,NS
18.879,12,0,NS
18.896,12,0,NS
18.913,12,0,NS
18.93,12,0,NS
18.948,12,0,NS
18.965,12,0,NS
18.982,12,0,NS
18.999,12,0,NS
19.016,12,0,NS
19.033,12,0,NS
19.05,12,0,NS
19.068,12,0,NS
19.085,12,0,NS
19.102,12,0,NS
19.119,12,0,NS
19.136,12,0,NS
19.153,12,0,NS
19.17,12,0,NS
19.187,12,0,NS
19.204,12,0,NS
19.221,12,0,NS
19.238,12,0,NS
19.255,12,0,NS
19.272,12,0,NS
19.289,12,0,NS
19.306,12,0,NS
19.323,12,0,NS
19.34,12,0,NS
19.357,12,0,NS
19.374,12,0,NS
19.391,12,0,NS
19.408,13,0,NS
19.425,13,0,NS
19.442,13,0,NS
19.459,13,0,NS
19.476,13,0,NS
19.493,12,0,NS
19.51,12,0,NS
19.527,12,0,NS
19.544,12,0,NS
19.561,12,0,NS
19.578,12,0,NS
19.596,12,0,NS
19.613,12,0,NS
19.63,12,0,NS
19.647,12,0,NS
19.664,12,0,NS
19.681,12,0,NS
19.698,12,0,NS
19.715,12,0,NS
19.732,12,0,NS
19.749,12,0,NS
19.766,12,0,NS
19.783,12,0,NS
19.8,12,0,NS
19.817,12,0,NS
19.834,12,0,NS
19.851,12,0,NS
19.868,12,0,NS
19.885,12,0,NS
19.902,12,0,NS
19.919,12,0,NS
19.936,12,0,NS
19.953,12,0,NS
19.97,12,0,NS
19.987,12,0,NS
20.004,12,0,NS
20.021,12,0,NS
20.038,12,0,NS
20.055,12,0,NS
20.072,12,0,NS
20.089,13,0,NS
20.106,13,0,NS
20.123,13,0,NS
20.14,12,0,NS
20.157,12,0,NS
20.174,12,0,NS
20.192,12,0,NS
20.209,12,0,NS
20.226,12,0,NS
20.243,12,0,NS
20.26,12,0,NS
20.277,12,0,NS
20.294,12,0,NS
20.311,12,0,NS
20.328,12,0,NS
20.345,12,0,NS
20.362,12,0,NS
20.379,12,0,NS
20.396,12,0,NS
20.413,12,0,NS
20.43,12,0,NS
20.447,12,0,NS
20.464,12,0,NS
20.481,12,0,NS
20.498,12,0,NS
20.515,12,0,NS
20.532,12,0,NS
20.549,12,0,NS
20.566,12,0,NS
20.583,12,0,NS
20.6,12,0,NS
20.617,12,0,NS
20.634,12,0,NS
20.651,12,0,NS
20.668,12,0,NS
20.685,12,0,NS
20.702,12,0,NS
20.719,12,0,NS
20.736,12,0,NS
20.753,12,0,NS
20.77,12,0,NS
20.787,12,0,NS
20.804,12,0,NS
20.821,12,0,NS
20.838,12,0,NS
20.855,12,0,NS
20.872,12,0,NS
20.889,12,0,NS
20.906,12,0,NS
20.923,12,0,NS
20.94,12,0,NS
20.957,12,0,NS
20.974,12,0,NS
20.991,12,0,NS
21.008,12,0,NS
21.025,12,0,NS
21.042,12,0,NS
21.059,12,0,NS
21.076,12,0,NS
21.093,12,0,NS
21.11,12,0,NS
21.127,12,0,NS
21.144,12,0,NS
21.161,12,0,NS
21.178,12,0,NS
21.195,12,0,NS
21.212,12,0,NS
21.229,12,0,NS
21.246,12,0,NS
21.263,12,0,NS
21.28,12,0,NS
21.297,12,0,NS
