time_s,total_queue,vip_queue,phase
13.683,3,0,NS
13.7,3,0,NS
13.717,3,0,NS
13.734,3,0,NS
13.751,3,0,NS
13.768,3,0,NS
13.785,3,0,NS
13.802,3,0,NS
13.819,3,0,NS
13.836,3,0,NS
13.853,3,0,NS
13.87,3,0,NS
13.887,3,0,NS
13.904,3,0,NS
13.921,3,0,NS
13.938,3,0,NS
13.955,3,0,NS
13.972,4,0,NS
13.989,4,0,NS
14.006,4,0,NS
14.023,4,0,NS
14.04,4,0,NS
14.057,4,0,NS
14.074,4,0,NS
14.091,4,0,NS
14.108,4,0,NS
14.125,4,0,NS
14.142,4,0,NS
14.159,4,0,NS
14.176,4,0,NS
14.193,4,0,NS
14.21,4,0,NS
14.227,4,0,NS
14.244,4,0,NS
14.261,4,0,NS
14.278,4,0,NS
14.295,4,0,NS
14.313,4,0,NS
14.33,4,0,NS
14.347,4,0,NS
14.364,4,0,NS
14.381,4,0,NS
14.398,4,0,NS
14.415,4,0,NS
14.432,4,0,NS
14.449,4,0,NS
14.466,4,0,NS
14.483,4,0,NS
14.5,4,0,NS
14.517,4,0,NS
14.534,4,0,NS
14.551,4,0,NS
14.568,4,0,NS
14.585,4,0,NS
14.602,4,0,NS
14.619,4,0,NS
14.636,4,0,NS
14.653,4,0,NS
14.67,4,0,NS
14.687,4,0,NS
14.704,3,0,NS
14.721,3,0,NS
14.738,3,0,NS
14.755,3,0,NS
14.772,3,0,NS
14.789,3,0,NS
14.806,3,0,NS
14.823,3,0,NS
14.84,3,0,NS
14.857,3,0,NS
14.874,3,0,NS
14.891,3,0,NS
14.908,3,0,NS
14.925,3,0,NS
14.942,3,0,NS
14.959,3,0,NS
14.976,3,0,NS
14.993,3,0,NS
15.01,3,0,NS
15.027,3,0,NS
15.044,3,0,NS
15.061,3,0,NS
15.078,3,0,NS
15.095,3,0,NS
15.112,3,0,NS
15.129,3,0,NS
15.146,3,0,NS
15.163,3,0,NS
15.18,3,0,NS
15.197,3,0,NS
15.214,3,0,NS
15.231,3,0,NS
15.248,3,0,NS
15.265,3,0,NS
15.282,3,0,NS
15.33,3,0,NS
15.347,3,0,NS
15.364,3,0,NS
15.381,3,0,NS
15.398,3,0,NS
15.415,3,0,NS
15.432,3,0,NS
15.449,3,0,NS
15.466,3,0,NS
15.483,3,0,NS
15.5,3,0,NS
15.517,3,0,NS
15.533,3,0,NS
15.55,3,0,NS
15.567,3,0,NS
15.584,3,0,NS
15.602,3,0,NS
15.619,3,0,NS
15.636,4,0,NS
15.654,4,0,NS
15.671,4,0,NS
15.688,4,0,NS
15.705,4,0,NS
15.722,4,0,NS
15.739,4,0,NS
15.756,4,0,NS
15.773,4,0,NS
15.79,4,0,NS
15.807,4,0,NS
15.824,4,0,NS
15.841,4,0,NS
15.858,4,0,NS
15.875,4,0,NS
15.892,4,0,NS
15.909,4,0,NS
15.926,4,0,NS
15.943,4,0,NS
15.96,4,0,NS
15.977,4,0,NS
15.994,4,0,NS
16.011,4,0,NS
16.028,4,0,NS
16.045,4,0,NS
16.062,4,0,NS
16.079,4,0,NS
16.096,4,0,NS
16.113,4,0,NS
16.13,4,0,NS
16.147,4,0,NS
16.164,4,0,NS
16.181,4,0,NS
16.198,4,0,NS
16.215,4,0,NS
16.232,4,0,NS
16.249,4,0,NS
16.266,4,0,NS
16.283,4,0,NS
16.3,4,0,NS
16.317,4,0,NS
16.334,4,0,NS
16.351,4,0,NS
16.368,4,0,NS
16.385,4,0,NS
16.402,4,0,NS
